Goose_Player_ID,Goose_Species,Goose_Age,Goose_Weight_LBS,Wing_Span_Inches,Chronic_Disease,Injury_Level,Honk_Per_Minute,Speed_MPH,Eliminated,Eliminated_By,Final_Goose_Rank
2687,Canada Goose,7,9.1,58.8,,0,5.7,10.4,0,,2962
2688,Canada Goose,6,12.9,72.3,,0,5.6,9.2,0,,4165
2689,Squid Goose,6,12.8,72.5,,10,3.1,8.2,0,,7367
2690,Canada Goose,4,,66.6,,0,620.0,9.4,0,,4525
2691,Greylag Goose,4,8.1,42.2,,0,4.5,12.0,0,,1141
2692,Greylag Goose,four,7.6,39.9,,0,0.7,9.0,0,,7381
2693,Canada Goose,five,10.3,61.2,,0,610.0,12.2,0,,1533
2694,Canada Goose,7,12.4,74.6,Lame,1,5.7,8.6,0,,6279
2695,Player 456 Goose,6,13.8,89.4,,0,4.3,15.0,0,,67
2696,Greylag Goose,6,,47.8,,0,590.0,10.8,0,,2715
2697,Greylag Goose,6,10.9,61.3,,10,2.8,12.6,0,,2235
2698, Canada Goose ,7,13.6,79.6,Respiratory Issues,1,4.4,6.1,0,,7661
2699,Greylag Goose,6,9.6,52.9,Heart Disease,1,7.4,9.0,0,,7192
2700,Greylag Goose,6,9.9,52.0,,1,3.2,10.8,0,,5189
2701,Goosequid,7,8.6,44.5,,1,2.0,6.7,0,,8146
2702,Demon Goose,four,,78.9,Lame,one,4.4,13.3,0,,1380
2703,Canada Goose,3,,61.3,,10,7.1,11.4,0,,3375
2704,Canada Goose,3,10.8,57.3,,1,2.0,10.4,0,,6620
2705,Greylag Goose,5,9.0,49.4,,10,4.7,11.3,0,,1593
2706,Snow Goose,1,6.6,38.7,,0,6.4,13.4,0,,822
2707,Goosequid,6,4.909090909090909,54.3,Respiratory Issues,10,5.8,9.6,0,,5377
2708,Canada Goose,5,4.863636363636363,61.2,,0,5.2,10.5,0,,2288
2709,Canada Goose,7,1519.4155959896548,114.2,,0,4.4,11.1,0,,2087
2710,Goosequid,4,,42.7,,0,5.6,12.6,0,,823
2711,Greylag Goose,5,9.4,51.1,,0,6.8,13.4,0,,1058
2712,Player 456 Goose,7,,53.8,,1,3.6,7.3,0,,7520
2713,Canada Goose,eight,20.1,61.9,,2,5.3,0.5,1,Wings Clipped by Red Light,9534
2714,Canada Goose,4,10.1,57.4,,0,6.2,10.3,0,,3578
2715, Canada Goose ,5,4.7727272727272725,57.5,Lame,1,4.3,10.8,0,,4109
2716,Canada Goose,6,,58.4,Heart Disease,1,2.7,9.2,0,,7024
2717,Squid Goose,6,9.8,53.7,Heart Disease,1,3.3,9.3,0,,6478
2718,Demon Goose,4,13.5,90.4,,0,7.5,15.0,0,Caught by Front Man,534
2719,Snow Goose,8,7.2,39.7,,10,6.8,10.1,0,,5846
2720,Goosequid,100,10.6,,,10,5.1,10.1,0,,4234
2721,Snow Goose,four,7.5,41.4,,0,869.9999999999999,13.5,0,,2823
2722,Player 456 Goose,6,,62.3,Respiratory Issues,two,4.1,7.4,0,,7845
2723,Greylag Goose,6,8.6,48.2,,1,270.0,8.9,0,,7165
2724,Canada Goose,8,10.9,66.5,,1,2.4,8.8,0,,7372
2725,Goosequid,7,11.4,68.6,Heart Disease,1,2.6,11.1,0,,5501
2726,Canada Goose,4,11.2,65.5,,1,5.2,10.7,0,,3692
2727,Canada Goose,8,9.6,57.2,,1,3.8,8.3,0,Caught by Front Man,6838
2728,Canada Goose,four,12.26127384927686,,,1,3.6,9.1,0,Eaten by a Squid,6441
2729,Canada Goose,7,12.3,73.9,,0,5.0,9.6,0,,3090
2730,Canada Goose,9,11.1,63.4,Lame,2,6.7,7.1,1,Wings Clipped by Red Light,8858
2731,Greylag Goose,7,,63.0,Lame,10,15.4,2.7,0,Honked Out of Tune,9888
2732,Canada Goose,5,10.5,5770.0,,1,5.0,9.4,0,,4781
2733,Canada Goose,4,9.6,62.7,Heart Disease,1,5.9,10.9,0,Lost in Dalgona Maze,4235
2734,Demon Goose,2,13.8,90.4,,0,630.0,14.2,0,,379
2735, Snow Goose ,6,9.6,50.2,,0,5.7,13.9,0,Eaten by a Squid,278
2736,Greylag Goose,3,20.8,57.7,,0,3.4,0.3,0,,8679
2737,Demon Goose,3,15.4,97.4,,0,5.9,14.9,0,,106
2738,Greylag Goose,three,10.6,57.0,Respiratory Issues,2,3.2,7.0,0,,8147
2739,Demon Goose,4,11.4,73.4,Respiratory Issues,2,3.0,10.0,0,,7243
2740,Canada Goose,5,12.1,,,1,5.3,9.5,0,,5019
2741,Canada Goose,6,9.5,57.6,,0,7.6,11.2,0,,4166
2742,Canada Goose,4,11.2,60.9,,0,5.6,11.7,0,,1534
2743, Canada Goose ,7,11.5,64.3,,1,4.1,8.1,0,Lost in Dalgona Maze,6820
2744,Canada Goose,5,12.5,77.0,,0,4.6,10.9,0,,2088
2745,Greylag Goose,3,10.1,60.6,,1,5.6,9.0,0,,5736
2746,Greylag Goose,five,4.59090909090909,59.8,,0,4.7,8.4,0,Caught by Front Man,4589
2747,Greylag Goose,9,11.0,67.2,,1,4.2,7.1,0,,7352
2748,Canada Goose,6,11.9,70.8,,0,4.1,10.3,0,,3261
2749,Snow Goose,4,7.7,41.6,,0,420.0,14.0,0,,279
2750,Greylag Goose,2,8.5,44.0,,1,6.1,10.3,0,,4975
2751,Squid Goose,5,12.7,71.9,Lame,1,4.7,10.5,0,,4042
2752,Greylag Goose,500,11.1,55.1,,one,3.7,10.1,0,,5378
2753,Canada Goose,4,10.5,59.9,,1,4.6,8.5,0,,6062
2754,Goosequid,two,10.4,54.1,,1,5.3,11.9,0,,2470
2755,Snow Goose,3,3.4090909090909087,42.2,,0,3.6,11.4,0,,2606
2756,Canada Goose,8,10.0,,,1,5.1,8.6,0,,5653
2757,Canada Goose,eight,15.81863478681436,105.9,,1,5.4,8.4,0,,6141
2758,Snow Goose,3,10.706950361326822,97.3,,1,7.1,12.1,0,,4236
2759,Greylag Goose,6,910.0,56.0,,0,5.6,9.9,0,,3376
2760,Canada Goose,3,12.9,74.4,,0,2.9,11.8,0,,2921
2761,Canada Goose,8,13.3,,,1,5.5,7.7,1,,8399
2762,Canada Goose,5,11.5,61.3,,1,4.9,10.8,0,,3467
2763,Greylag Goose,7,10.7,53.6,,10,4.7,7.9,0,,6479
2764,Squid Goose,2,4.090909090909091,53.8,Respiratory Issues,1,6.3,11.9,0,,3579
2765,Canada Goose,6,11.0,62.5,,0,5.7,10.1,0,,3324
2766,Demon Goose,5,16.4,100.6,Lame,one,5.6,11.9,0,,2824
2767,Greylag Goose,700,,51.0,Lame,2,3.0,5.4,0,,8446
2768,Canada Goose,seven,12.9,74.4,,0,5.7,11.3,0,,1970
2769,Greylag Goose,5,8.1,40.9,,0,430.0,10.8,0,,2471
2770,Greylag Goose,four,,44.9,Respiratory Issues,2,3.3,7.7,0,Lost in Dalgona Maze,7980
2771,Canada Goose,700,13.9,76.4,,0,4.4,12.5,0,,877
2772,Squid Goose,5,11.0,61.5,Lame,1,250.0,8.8,0,,7330
2773,Player 456 Goose,3,7.0,39.4,,0,4.6,15.0,0,Lost in Dalgona Maze,40
2774,Squid Goose,3,,70.7,,1,4.3,10.0,0,,4880
2775,Greylag Goose,2,980.0000000000001,5600.0,,1,3.5,11.4,0,,4325
2776,Canada Goose,4,19.1,74.9,Heart Disease,1,6.8,1.0,0,,8810
2777,Canada Goose,700,10.9,63.0,,1,4.6,10.1,0,,4526
2778,Canada Goose,5,10.7,,,one,4.0,9.8,0,,5379
2779,Canada Goose,4,11.1,63.6,,1,3.5,8.1,0,,7193
2780,Canada Goose,7,24.4,70.6,Heart Disease,10,6.0,0.9,0,Wings Clipped by Red Light,9554
2781,Canada Goose,300,980.0000000000001,53.8,,1,16.5,6.300000000000001,1, Honked Out of Tune ,9749
2782,Goosequid,5,8.1,42.4,,0,5.1,11.9,0,,955
2783,Demon Goose,5,14.0,87.9,,0,6.1,13.4,0,Lost in Dalgona Maze,651
2784,Greylag Goose,7,11.4,63.9,,0,3.2,10.3,0,,4237
2785,Snow Goose,2,7.7,40.2,,0,4.6,13.0,0,,499
2786,Squid Goose,3,8.6,52.7,,0,530.0,11.2,0,Lost in Dalgona Maze,1730
2787,Player 456 Goose,2,1220.0,75.7,,0,4.9,12.7,0,Caught by Front Man,500
2788,Canada Goose,4,9.6,54.5,,0,5.6,13.5,0,,358
2789,Demon Goose,7,15.2,91.5,Lame,one,4.6,10.2,0,,4468
2790,Demon Goose,4,15.0,,,0,6.2,15.0,0,,133
2791,Player 456 Goose,4,9.3,55.5,Respiratory Issues,1,2.9,9.5,0,,6621
2792,Demon Goose,7,13.6,82.2,,0,5.7,12.5,0,,956
2793,Greylag Goose,7,12.489278587901595,109.7,,0,5.0,10.1,0,,2520
2794,Canada Goose,5,11.3,64.3,Heart Disease,one,4.6,10.2,0,,4469
2795,Canada Goose,6,10.5,60.1,Heart Disease,two,450.0,6.4,0,,8002
2796,Greylag Goose,3,7.7,,,1,2.8,10.2,0,,6196
2797,Canada Goose,800,9.4,53.5,Lame,2,3.6,6.5,1,Wings Clipped by Red Light,8893
2798,Greylag Goose,9,12.0,73.9,,1,6.0,7.9,0,,6983
2799,Demon Goose,six,14.8,92.0,Lame,1,3.2,10.6,0,,5380
2800, Canada Goose ,1,10.2,65.3,,1,480.0,12.2,0,Eaten by a Squid,2089
2801,Greylag Goose,4,10.5,60.4,Heart Disease,2,4.2,8.8,0,Eaten by a Squid,7244
2802,Snow Goose,6,7.3,39.0,,1,4.9,11.8,0,,2370
2803,Snow Goose,4,6.3,37.5,,0,1.3,15.0,0,Lost in Dalgona Maze,1307
2804, Demon Goose ,8,15.2,97.6,,1,6.8,10.7,0,,5329
2805,Greylag Goose,6,10.1,57.5,,0,3.6,8.8,0,,5270
2806, Demon Goose ,4,9.7,67.1,Heart Disease,1,6.6,12.1,0,,3693
2807,Greylag Goose,five,9.9,53.0,,one,3.1,10.7,0,,5443
2808,Canada Goose,3,9.9,,,0,5.6,11.2,0,,2017
2809,Canada Goose,5,10.0,56.0,,1,18.3,7.5,1,Honked Out of Tune,9767
2810,Greylag Goose,4,8.9,54.2,,0,3.8,8.8,0,,5098
2811,Canada Goose,seven,8.7,54.8,,0,9.0,10.9,0,,5737
2812,Player 456 Goose,9,10.1,54.0,,2,3.6,6.9,0,,8082
2813,Greylag Goose,2,7.9,36.4,Heart Disease,1,2.4,10.5,0,Lost in Dalgona Maze,6219
2814,Canada Goose,one,20.7,60.3,,0,7.2,0.4,1,Wïngs Clïppëd by Rëd Lïght,9430
2815,Greylag Goose,5,9.3,48.1,,1,5.8,7.2,0,,7286
2816,Goosequid,2,9.2,49.1,,0,7.3,12.3,0,,2607
2817,Canada Goose,five,7.9,42.7,,1,2.5,11.0,0,,5654
2818,Canada Goose,6,,91.7,Lame,2,2.6,7.4,0,,8184
2819,Canada Goose,8,,7870.0,Respiratory Issues,2,4.6,6.4,0,,7981
2820,Canada Goose,5,1060.0,59.4,Heart Disease,1,4.0,9.0,0,,6142
2821,Snow Goose,5,8.7,49.5,,1,3.6,10.6,0,,5020
2822,Canada Goose,1,7.6,43.4,,0,6.0,12.0,0,,1594
2823, Greylag Goose ,5,10.2,52.7,,1,2.7,9.8,0,,6547
2824,Canada Goosë,5,1019.9999999999999,60.7,,0,3.2,12.2,0,Eaten by a Squid,2236
2825,Canada Goose,6,1040.0,59.1,,0,5.4,11.2,0,,1844
2826,Snow Goose,4,8.5,43.6,,1,3.0,10.6,0,,5589
2827,Greylag Goose,4,,57.6,Heart Disease,1,3.8,10.1,0,,5330
2828,Canada Goose,2,24.9,63.1,,0,5.3,1.1,1,Pecked the Wrong Player,9050
2829,Canada Goose,1,,65.9,,0,4.0,13.1,0,,774
2830,Canada Goose,3,11.9,,,0,3.7,12.7,0,,1247
2831,Canada Goose,2,9.1,55.7,,0,6.9,13.1,0,,1421
2832,Greylag Goose,6,21.1,51.7,Lame,1,4.2,1.2,1,Pecked the Wrong Player,9331
2833,Canada Goose,four,10.3,,,0,6.0,9.5,0,,4238
2834,Canada Goose,4,5.954545454545454,80.5,,0,4.1,10.1,0,,3506
2835,Canada Goose,3,11.7,67.6,Respiratory Issues,two,3.8,5.9,0,,8223
2836,Snow Goose,1,2.9999999999999996,34.6,,0,5.3,15.0,0,,26
2837,Goosequid,8,,100.6,,one,4.5,10.5,0,,4239
2838,Canada Goose,3,8.9,49.6,,0,5.4,12.6,0,,707
2839,Greylag Goose,4,950.0,49.3,Respiratory Issues,1,7.7,7.6,1,Goose Tug-of-War Disaster,8720
2840,Canada Goose,2,9.0,49.2,,1,5.9,10.1,0,,5021
2841,Canada Goosë,7,9.6,56.8,,0,5.8,11.5,0,,1901
2842,Greylag Goose,5,10.3,5890.0,,0,670.0,9.5,0,,4939
2843,Snow Goose,3,8.1,44.5,Respiratory Issues,1,3.9,11.6,0,,3694
2844,Demon Goose,4,14.1,86.3,,0,7.5,14.5,0,,824
2845,Squid Goose,8,10.2,59.4,,2,1.8,6.4,0,,8478
2846,Canada Goose,5,9.5,56.0,,1,5.3,8.4,0,,6015
2847,Greylag Goose,5,8.3,45.9,,10,7.0,12.1,0,,2521
2848,Canada Goose,3,9.2,43.3,,1,2.4,10.7,0,,6063
2849,Greylag Goose,1,,42.1,,0,5.1,11.5,0,,1211
2850,Canada Goose,5,12.3,66.8,,0,4.2,11.0,0,,2407
2851,Greylag Goose,6,10.9,61.8,,1,2.5,9.9,0,,6622
2852,Canada Goose,7,960.0,56.0,Lame,2,4.3,6.4,0,,8039
2853,Canada Goose,1,9.0,49.0,Heart Disease,1,4.0,10.2,0,,5022
2854,Snow Goose,3,6.8,36.3,Heart Disease,1,620.0,11.9,0,,3507
2855, Canada Goose ,4,,40.4,,0,4.9,10.8,0,,1865
2856,Squid Goose,5,10.1,,Lame,1,2.9,10.5,0,,5738
2857,Canada Goose,5,10.7,59.9,,0,4.8,10.2,0,,2608
2858,Canada Goose,5,4.954545454545454,64.8,Respiratory Issues,1,3.8,10.0,0,,5381
2859,Canada Goose,6,5.863636363636363,79.0,,10,7.2,10.8,0,,4110
2860,Canada Goose,3,10.5,59.1,,0,5.6,11.9,0,,1308
2861,Snow Goose,7,8.3,47.1,Heart Disease,1,4.5,10.6,0,,4167
2862,Canada Goose,600,12.0,69.7,Respiratory Issues,3,19.7,6.1,1,Honked Out of Tune,9939
2863,Player 456 Goose,4,15.3,95.6,,0,5.5,14.6,0,,96
2864,Greylag Goose,8,10.7,58.7,Lame,3,2.9,3.1,1,Wings Clipped by Red Light,9587
2865,Canada Goose,8,12.7,,Heart Disease,3,300.0,3.2,0,,8931
2866,Greylag Goose,7,10.0,56.3,,1,5.3,6.8,0,,7245
2867,Greylag Goose,one,8.2,47.3,,0,3.9,11.4,0,,2289
2868,Greylag Goose,8,10.5,55.1,,1,9.1,7.7,1,,8884
2869,Canada Goose,7,,109.8,,1,4.9,9.4,0,,4881
2870,Canada Goose,9,11.5,71.7,,1,4.7,7.6,0,,6728
2871,Snow Goose,7,9.7,51.0,,0,18.1,10.3,1,Honked Out of Tune,9536
2872,Snow Goose,8,10.5,55.5,,1,17.1,7.300000000000001,1,Honked Out of Tune,9735
2873,Snow Goose,7,9.9,55.0,Heart Disease,1,16.6,8.3,1,Honked Out of Tune,9677
2874,Canada Goose,8,10.3,58.2,,2,3.2,5.8,0,,8341
2875,Greylag Goose,9,9.3,51.0,,2,2.9,6.3,0,,8313
2876,Canada Goose,5,9.6,58.1,Lame,1,4.3,9.0,0,,5847
2877,Canada Goose,2,10.3,63.5,,0,2.0,12.8,0,,2825
2878,Canada Goose,4,,35.2,Heart Disease,1,5.4,10.0,0,,4636
2879,Greylag Goose,6,19.0,48.4,,1,4.4,1.7,0,,8554
2880,Canada Goose,5,12.7,70.7,Lame,2,4.7,7.3,0,,7662
2881,Canada Goose,3,15.116724773236637,119.0,,1,4.9,11.0,0,,3262
2882,Snow Goose,2,18.8,32.1,,1,3.3,0.4,1, Wings Clipped by Red Light ,9537
2883,Canada Goose,4,10.2,61.2,,0,5.6,11.7,0,,1535
2884,Canada Goose,7,12.3,71.9,,0,7.0,11.5,0,,3171
2885,Canada Goose,8,13.0,78.1,Heart Disease,2,2.9,4.5,0,,8581
2886,Snow Goose,7,8.2,45.5,,1,6.0,10.2,0,,5023
2887,Greylag Goose,7,9.9,56.5,,1,6.4,8.0,0,Caught by Front Man,7194
2888,Canada Goose,5,,58.7,,0,5.2,11.7,0,,1142
2889,Snow Goose,2,6.0,31.5,,0,24.8,11.6,1,Honked Out of Tune,9804
2890, Snow Goose ,4,12.14013555814502,,Respiratory Issues,1,4.1,12.2,0,,2903
2891,Canada Goose,4,1030.0,55.6,,0,5.2,13.2,0,,328
2892,Greylag Goose,4,7.9,4630.0,,0,8.5,10.9,0,,5271
2893,Greylag Goose,5,,55.3,,1,3.5,8.2,0,,7144
2894,Greylag Goose,6,1030.0,52.1,,1,5.3,8.7,0,,5797
2895,Canada Goose,7,12.4,73.5,Lame,one,5.0,7.5,1,,8342
2896,Snow Goose,4,,36.2,,1,6.1,10.9,0,,4424
2897,Greylag Goose,1,,28.5,Heart Disease,1,4.4,9.9,0,,4882
2898,Canada Goose,four,11.3,61.4,,0,5.5,11.0,0,,2090
2899,Canada Goose,five,12.494107206146975,111.0,,0,3.8,11.2,0,,2609
2900,Canada Goose,7,10.5,61.5,,1,3.6,9.5,0,,6064
2901, Canada Goose ,4,9.2,5570.0,,0,4.9,11.7,0,,1083
2902,Greylag Goose,6,9.5,54.5,,1,2.0,8.4,0,,7695
2903,Canada Goose,6,,78.4,Lame,2,3.4,1.0,1,Wings Clipped by Red Light,9599
2904,Canada Goose,5,10.4,,Heart Disease,1,5.2,10.4,0,,4043
2905,Greylag Goose,7,9.0,54.7,Lame,1,6.3,7.3,0,,7482
2906, Canada Goose ,4,,68.8,,0,4.2,12.1,0,Lost in Dalgona Maze,1309
2907,Demon Goose,4,13.5,84.4,,0,4.9,14.8,0,,23
2908,Canada Goose,5,3.8636363636363633,,,0,5.0,9.5,0,,3172
2909,Canada Goose,4,11.5,65.5,,10,4.2,10.4,0,,3041
2910,Canada Goose,6,13.9,80.4,,0,4.4,10.8,0,Caught by Front Man,2371
2911,Canada Goose,four,7.6,37.8,Lame,1,5.6,10.0,0,,4782
2912,Canada Goose,5,9.5,,,0,8.3,11.6,0,,4470
2913,Greylag Goose,5,6.7,42.1,,1,490.00000000000006,8.8,0,,5460
2914,Demon Goose,5,13.3,82.9,,10,6.1,10.7,0,,4637
2915,Canada Goose,4,5.409090909090909,69.3,,0,300.0,13.8,0,,957
2916,Greylag Goose,400,9.3,54.1,,1,5.0,9.5,0,,4694
2917,Greylag Goose,5,10.9,61.0,,0,7.3,11.2,0,,3851
2918,Snow Goose,5,8.7,42.9,Respiratory Issues,2,5.6,7.3,0,,7773
2919,Canada Goose,5,13.0,75.5,,1,4.2,8.8,0,,6143
2920,Squid Goose,8,13.3,73.7,,1,6.0,8.3,0,,6697
2921, Canada Goose ,three,9.9,58.0,,0,22.1,9.2,1, Honked Out of Tune ,9790
2922,Greylag Goose,5,9.6,50.3,,0,2.9,10.5,0,,4326
2923,Snow Goose,2,6.4,36.1,,1,3.3,13.2,0,,2610
2924,Canada Goose,6,11.0,,,0,6.1,11.1,0,,2611
2925,Canada Goose,3,,58.4,,0,470.0,12.2,0,,927
2926,Player 456 Goose,4,7.6,39.2,,0,2.7,14.5,0,,708
2927,Player 456 Goose,4,12.384968946660619,116.1,,1,4.8,10.7,0,,3695
2928, Demon Goose ,6,1900.0,,Respiratory Issues,2,3.1,0.8,0,,9038
2929,Greylag Goose,4,8.3,44.1,Lame,1,0.5,8.8,0,,8016
2930,Canada Goose,4,,5660.0,,0,4.8,10.6,0,,2237
2931,Greylag Goose,8,,6509.999999999999,,1,180.0,8.1,0,,7893
2932,Greylag Goose,6,8.4,38.6,,1,4.4,9.5,0,,5272
2933,Canada Goose,4,10.5,62.7,,0,17.1,8.1,1, Honked Out of Tune ,9630
2934,Greylag Goose,4,10.5,56.6,,1,8.0,7.6,0,Caught by Front Man,7957
2935,Greylag Goose,8,10.7,57.4,,10,5.4,6.6,0,Sank in Squid Ink Swamp,8550
2936,Canada Goose,five,10.9,61.2,,0,19.2,8.0,1,Honked Out of Tune,9732
2937,Greylag Goose,4,11.525028943390174,108.2,,1,6.4,9.5,0,,6065
2938,Greylag Goose,4,8.2,47.0,,10,23.3,7.6,0,Honked Out of Tune,9925
2939,Demon Goose,4,16.055881198788505,,Respiratory Issues,1,3.9,11.9,0,,3377
2940, Canada Goose ,4,10.5,,,1,3.4,8.3,0,,7091
2941,Canada Goose,2,,62.2,,1,6.2,9.9,0,,5502
2942,Greylag Goose,3,9.8,54.5,Respiratory Issues,10,4.8,9.9,0,,4527
2943, Canada Goose ,3,1050.0,60.4,,10,4.0,13.2,0,,709
2944,Player 456 Goose,6,11.2,65.2,,0,6.2,7.7,0,,6144
2945,Squid Goose,4,10.8,63.4,Heart Disease,2,2.2,5.5,0,,8541
2946,Squid Goose,5,12.0,66.1,,0,3.7,12.1,0,,1796
2947,Greylag Goose,8,11.6,61.7,Lame,2,3.5,7.3,0,,8027
2948,Grëylag Goosë,8,9.4,53.6,Heart Disease,2,4.2,6.6,1,Caught by Front Man,8796
2949,Canada Goose,4,9.3,56.8,Heart Disease,two,4.5,6.7,0,,7930
2950,Snow Goose,4,8.1,41.2,,0,4.7,12.5,0,,710
2951,Snow Goose,3,6.3,30.5,,1,4.9,11.9,0,,2290
2952,Greylag Goose,6,13.448915107267032,117.4,,0,6.2,9.7,0,,4240
2953,Goosequid,5,10.3,61.1,,0,7.3,10.2,0,,4835
2954,Canada Goose,4,12.4,72.0,,0,509.99999999999994,11.3,0,,1381
2955,Snow Goose,3,8.772727272727272,33.6,,0,7.5,0.5,0,,8765
2956,Greylag Goose,3,8.3,46.0,,0,5.2,10.4,0,Caught by Front Man,2408
2957,Grëylag Goosë,6,10.1,57.9,Heart Disease,2,3.6,6.8,1,Wings Clipped by Red Light,8850
2958,Snow Goose,2,6.2,31.9,,0,4.2,13.5,0,,447
2959,Canada Goose,7,1140.0,69.9,,0,310.0,10.3,0,,4327
2960,Snow Goose,400,7.7,42.6,Lame,2,3.3,8.9,0,,7584
2961,Canada Goose,5,23.9,63.6,Lame,10,5.6,0.7,0,Pecked the Wrong Player,9365
2962,Canada Goose,2,,59.3,,one,3.3,8.9,0,,6796
2963,Canada Goose,5,10.0,52.5,Heart Disease,1,3.3,8.3,0,,7166
2964,Goosequid,4,11.7,76.2,,0,4.3,14.5,0,,134
2965,Goosequid,5,7.4,37.5,,0,5.9,14.4,0,,201
2966,Greylag Goose,8,8.8,47.2,Respiratory Issues,2,3.0,5.7,1,Wïngs Clïppëd by Rëd Lïght,9058
2967,Greylag Goose,5,9.8,,,one,1.6,6.2,1,Sank in Squid Ink Swamp,8992
2968,Greylag Goose,3,9.8,55.3,Heart Disease,1,1.9,9.7,0,,7195
2969,Snow Goose,four,8.3,39.8,,1,3.2,11.3,0,,4695
2970,Player 456 Goose,6,5.0,,Lame,1,19.0,6.4,1,Honked Out of Tune,9833
2971,Canada Goose,8,10.9,63.1,,1,4.1,8.5,0,,6509
2972,Squid Goose,6,12.2,68.9,Heart Disease,10,4.3,10.1,0,,4852
2973, Greylag Goose ,6,10.4,58.2,Lame,10,650.0,8.1,0,,7196
2974,Greylag Goose,6,10.0,53.2,Respiratory Issues,1,7.1,7.7,1,Wings Clipped by Red Light,8621
2975,Canada Goose,eight,,86.0,Respiratory Issues,10,2.4,5.2,0,,8557
2976,Canada Goose,one,9.8,5890.0,,0,3.1,12.3,0,,2179
2977,Snow Goose,6,3.681818181818181,44.2,Lame,1,6.1,9.8,0,,5461
2978,Canada Goose,7,9.681818181818182,62.6,,1,4.6,0.9,1,Wings Clipped by Red Light,9316
2979,Greylag Goose,2,7.0,45.7,,0,5.0,13.3,0,,249
2980,Demon Goose,3,14.2,86.7,,0,3.5,14.2,0,,448
2981,Canada Goose,3,10.3,57.6,,0,3.0,10.9,0,,3786
2982,Canada Goosë,4,11.3,,,0,1.3,10.2,0,,6197
2983,Squid Goose,4,11.0,61.1,,1,4.6,6.9,0,Eaten by a Squid,7246
2984,Snow Goose,500,7.7,37.6,Lame,1,5.8,10.3,0,,4696
2985,Greylag Goose,seven,7.8,49.5,,0,5.8,9.4,0,,4111
2986,Demon Goose,7,15.1,,,1,4.9,10.3,0,,4005
2987,Canada Goose,three,10.6,61.5,,0,3.5,13.7,0,,711
2988,Greylag Goose,three,8.2,,,0,2.9,11.7,0,,3091
2989,Greylag Goose,8,20.3,61.8,,1,5.5,1.1,1,Wings Clipped by Red Light,9307
2990,Snow Goose,6,8.9,46.2,,1,2.7,12.0,0,,4528
2991,Canada Goose,5,22.6,64.3,,0,3.8,0.4,0,,8613
2992,Snow Goose,6,,,Heart Disease,1,3.3,11.6,0,,4369
2993,Greylag Goose,5,11.0,62.3,,10,5.0,11.3,0,,1310
2994,Canada Goose,6,10.4,59.2,,0,5.1,10.3,0,,2372
2995,Canada Goose,4,10.8,62.8,,1,5.7,10.2,0,,4697
2996,Snow Goose,six,6.2,31.0,,1,4.6,9.4,0,,5190
2997,Canada Goose,2,8.3,52.5,,0,4.8,12.0,0,,958
2998,Canada Goose,4,4.954545454545454,58.4,,0,6.7,13.3,0,,1059
2999,Goosequid,four,5.545454545454545,74.9,,0,4.1,11.0,0,,2522
3000,Snow Goose,4,6.6,,Respiratory Issues,1,4.5,10.9,0,,3787
3001,Greylag Goose,3,22.6,49.3,,10,3.0,0.9,0,Wings Clipped by Red Light,9507
3002,Greylag Goose,4,8.8,47.5,,0,5.2,10.9,0,,1902
3003,Canada Goose,2,11.2,63.4,,one,5.7,9.1,0,,5798
3004,Greylag Goose,6,8.6,49.4,Heart Disease,2,3.1,5.9,0,,8343
3005,Greylag Goose,500,990.0,54.4,Respiratory Issues,1,7.0,9.9,0,,6220
3006,Snow Goosë,2,,32.3,,1,4.5,11.1,0,,3619
3007,Snow Goose,3,7.6,,,1,5.3,9.3,0,,5191
3008,Squid Goose,6,11.4,,,1,2.2,8.5,0,,7585
3009,Greylag Goose,4,,47.3,,1,6.6,10.0,0,,5739
3010, Canada Goose ,4,11.3,61.0,,0,6.6,10.4,0,,3925
3011,Greylag Goose,5,9.5,50.9,Heart Disease,three,20.3,4.3,1,Honked Out of Tune,9981
3012, Canada Goose ,6,11.1,65.9,,0,2.9,12.9,0,,1797
3013,Squid Goose,2,9.7,56.4,,1,5.7,11.3,0,,3580
3014,Canada Goose,6,11.4,,Lame,1,5.9,8.3,0,,6623
3015,Player 456 Goose,three,,57.9,,0,2.2,11.2,0,,4370
3016,Canada Goose,5,9.8,55.4,Lame,1,5.6,9.7,0,,5120
3017,Greylag Goose,5,4.181818181818181,48.1,Heart Disease,1,3.5,7.2,0,,7586
3018,Canada Goose,four,18.1,57.9,,0,4.8,0.6,0,,8461
3019,Canada Goose,3,4.727272727272727,,,0,20.2,10.5,1,Lost in Dalgona Maze,9673
3020,Squid Goose,400,8.6,50.7,Respiratory Issues,1,3.3,7.9,0,,7382
3021,Canada Goose,eight,1280.0,75.4,,2,3.6,5.9,1,Wings Clipped by Red Light,8963
3022,Canada Goose,2,10.9,62.6,Respiratory Issues,1,3.1,8.2,0,,7368
3023,Greylag Goose,eight,13.327224607657714,96.3,Heart Disease,2,3.1,7.3,0,,8099
3024,Canada Goosë,4,14.393315197550445,,,0,3.2,14.0,0,,712
3025,Squid Goose,5,11.8,67.8,,0,6.9,11.4,0,,3173
3026,Canada Goosë,3,10.2,62.8,,0,4.2,11.5,0,,1903
3027,Snow Goose,3,6.8,31.5,,0,6.4,11.6,0,,2409
